StationId,PositionName,Area,UniqueCode,StationCode,StationPic,Longitude,Latitude,StationTypeId
4616,人工湖(停运160101),广安市,511600404,2546A,,106.6406,30.4844,1
4617,广电花园,广安市,511600405,2547A,,106.6388,30.4551,1
4618,达州职业技术学院(对照点),达州市,511700001,2548A,,107.5272,31.2797,1
4619,市环境监测站,达州市,511700501,2549A,,107.525,31.215,1
4620,凤凰小区,达州市,511700502,2550A,,107.4967,31.2108,1
4621,达县机关宾馆,达州市,511700503,2551A,,107.5069,31.1956,1
4622,市政中心,达州市,511700504,2552A,,107.4611,31.2058,1
4623,大兴526台(对照点)(停运200229),雅安市,511800001,2553A,,103.009,30.0125,1
4624,建安厂,雅安市,511800401,2554A,,103.0013,29.9899,1
4625,市政府,雅安市,511800402,2555A,,103.0109,29.9834,1
4626,川农大,雅安市,511800404,2556A,,103.0001,29.9816,1
4627,南龛公园(已停运),巴中市,511900001,2557A,,106.7583,31.8475,1
4802,市环保局(停运181029),巴中市,511900405,2558A,,106.7389,31.8711,1
4803,巴中中学(停运181029),巴中市,511900410,2559A,,106.7594,31.8531,1
4804,市六中(停运160428),巴中市,511900411,2560A,,106.7608,31.8456,1
4805,莲花山(对照点),资阳市,512000001,2561A,,104.6617,30.1366,1
4806,资阳中学,资阳市,512000404,2562A,,104.6356,30.1506,1
4807,四三一厂,资阳市,512000415,2563A,,104.6289,30.1377,1
4808,师范校,资阳市,512000416,2564A,,104.6469,30.1142,1
4809,区法院,资阳市,512000417,2565A,,104.6294,30.1259,1
4810,州农科所(对照点),阿坝藏族羌族自治州,513200001,2566A,,102.1755,31.9286,1
4811,州监测站,阿坝藏族羌族自治州,513200401,2567A,,102.2218,31.9025,1
4812,马师校,阿坝藏族羌族自治州,513200403,2568A,,102.2402,31.8934,1
4813,将军桥(停运170614),甘孜藏族自治州,513300051,2569A,,101.9628,30.0506,1
4814,水桥子,甘孜藏族自治州,513300402,2570A,,101.9603,30.0475,1
4815,青龙寺(对照点),凉山彝族自治州,513400001,2571A,,102.3419,27.8094,1
4816,邛海宾馆,凉山彝族自治州,513400351,2572A,,102.2714,27.8408,1
4817,西昌市政府,凉山彝族自治州,513400401,2573A,,102.2625,27.8978,1
4818,凉山州政府,凉山彝族自治州,513400402,2574A,,102.2689,27.8847,1
4819,长安,凉山彝族自治州,513400403,2575A,,102.2311,27.8953,1
4820,窑上(对照点),六盘水市,520200002,2576A,,104.8,26.5892,1
4821,黄土坡,六盘水市,520200051,2577A,,104.83,26.5917,1
4822,水钢,六盘水市,520200053,2578A,,104.89,26.5939,1
4823,民中,六盘水市,520200056,2579A,,104.8475,26.5894,1
4824,双水,六盘水市,520200057,2580A,,104.9544,26.5506,1
4825,虹机厂子校(对照点)(停运171013),安顺市,520400001,2581A,,105.9556,26.2611,1
4826,市一中(停运171013),安顺市,520400401,2582A,,105.9278,26.255,1
4827,铁路子校(停运171013),安顺市,520400402,2583A,,105.9394,26.2358,1
4828,龙岩子校(停运171013),安顺市,520400403,2584A,,105.8853,26.2392,1
4829,铜仁卫校,铜仁地区,522200401,2585A,,109.1916,27.7297,1
4830,铜仁七中,铜仁地区,522200402,2586A,,109.1794,27.7231,1
4831,八中,毕节市,522400401,2587A,,105.2864,27.3125,1
4832,师专,毕节市,522400405,2588A,,105.31,27.2944,1
4833,场坝街,黔西南布依族苗族自治州,522300402,2589A,,104.9022,25.0925,1
4834,坪东大道,黔西南布依族苗族自治州,522300403,2590A,,104.8811,25.0992,1
4835,市环境监测站,黔东南苗族侗族自治州,522600402,2591A,,107.9783,26.5747,1
4836,马坡井小学（已停运）,黔东南苗族侗族自治州,522600403,2592A,,107.9478,26.5703,1
4837,小围寨,黔南布依族苗族自治州,522700401,2593A,,107.5228,26.2403,1
4838,市环境监测站,保山市,530500427,2594A,,99.1678,25.1081,1
4839,市环保局,保山市,530500428,2595A,,99.1711,25.1328,1
4840,监测站,昭通市,530600403,2596A,,103.7032,27.3392,1
4549,环保局,昭通市,530600404,2597A,,103.7225,27.3361,1
4550,西南郊(对照点),丽江市,530700011,2598A,,100.2143,26.8576,1
4551,丽江古城,丽江市,530700052,2599A,,100.2497,26.8802,1
4552,市中心,丽江市,530700055,2600A,,100.2203,26.8906,1
4553,市环保局,普洱市,530800413,2601A,,100.98,22.7633,1
4554,普洱第二中学,普洱市,530800416,2602A,,100.9817,22.8322,1
4555,市环保局,临沧市,530900429,2603A,,100.0869,23.8822,1
4556,市气象局,临沧市,530900430,2604A,,100.0782,23.8982,1
4557,州环境监测站,楚雄州,532301405,2605A,,101.5482,25.0441,1
4558,市经济开发区,楚雄州,532301406,2606A,,101.538,25.0492,1
4559,雨过铺(停运170306),红河州,532522407,2607A,,103.3113,23.4626,1
4560,污水处理厂,红河州,532522408,2608A,,103.3772,23.3993,1
4561,监测站,红河州,532522406,2609A,,103.386,23.4168,1
4562,州水务局,文山州,532621431,2610A,,104.2533,23.3594,1
4563,市便民服务中心,文山州,532621432,2611A,,104.2319,23.3892,1
4564,景洪市江南,西双版纳州,532801408,2612A,,100.7939,22.0019,1
4565,景洪市江北,西双版纳州,532801410,2613A,,100.8017,22.0225,1
4566,大理市环境监测站,大理州,532901411,2614A,,100.1542,25.7054,1
4567,大理古城,大理州,532901412,2615A,,100.2171,25.5811,1
4568,德宏州监测站,德宏州,533103420,2616A,,98.5842,24.428,1
4569,芒市建设局(停运200103),德宏州,533103421,2617A,,98.578,24.441,1
4570,州监测站,怒江州,533321051,2618A,,98.8601,25.8567,1
4571,泸水一中,怒江州,533321052,2619A,,98.8546,25.8417,1
4572,古城(20180930停运),迪庆州,533421424,2620A,,99.7064,27.8136,1
4573,迪庆州站,迪庆州,533421434,2621A,,99.7056,27.8317,1
4574,昌都监测站,昌都市,542100051,2622A,,97.1804,31.1278,1
4575,昌都地区昌都坝(停运200514),昌都市,542100052,2623A,defaultStation.jpg,97.1809,31.1254,1
4576,山南监测站,山南市,542200051,2624A,,91.7608,29.2313,1
4577,山南人民医院,山南市,542200052,2625A,,91.7706,29.261,1
4578,日喀则监测站,日喀则市,542300051,2626A,,88.8876,29.2718,1
4579,日喀则鸿达公司(停用200623),日喀则市,542300052,2627A,defaultStation.jpg,88.8931,29.2365,1
4580,那曲监测站,那曲地区,542400051,2628A,,92.0657,31.4846,1
4581,那曲嘉兴医院(停运170919),那曲地区,542400052,2629A,,92.0505,31.4733,1
4582,阿里监测站,阿里地区,542500051,2630A,,80.1161,32.5,1
4583,阿里地委(20181130停用),阿里地区,542500052,2631A,defaultStation.jpg,80.0895,32.5039,1
4584,林芝监测站,林芝市,542600051,2632A,,94.3681,29.6376,1
4585,林芝人民医院,林芝市,542600052,2633A,,94.3616,29.6632,1
4586,汉川机床厂子校(对照点),汉中市,610700004,2634A,,106.9893,33.1842,1
4587,市监测站,汉中市,610700056,2635A,,107.0154,33.0706,1
4588,鑫源开发区,汉中市,610700065,2636A,,107.0089,33.1138,1
4628,南郑大河坎水厂,汉中市,610700066,2637A,,107.007,33.0323,1
4629,红石峡森林公园(对照点),榆林市,610800001,2638A,,109.7414,38.3344,1
4630,世纪广场,榆林市,610800401,2639A,,109.7456,38.2911,1
4631,实验中学,榆林市,610800402,2640A,,109.7289,38.2839,1
4632,环保监测大楼,榆林市,610800403,2641A,,109.7336,38.2478,1
4633,香溪洞(对照点),安康市,610900001,2642A,,109.0311,32.6778,1
4634,安康市监测站,安康市,610900402,2643A,,109.0281,32.6939,1
4635,汉滨区检察院,安康市,610900403,2644A,,109.0072,32.6975,1
4636,监测站,商洛市,611000401,2645A,,109.9154,33.8715,1
4637,东龙山气象局(停运170905),商洛市,611000402,2646A,,109.966,33.8509,1
4638,第三小学,白银市,620400477,2647A,defaultStation.jpg,104.1731,36.5458,1
4639,动力公司,白银市,620400478,2648A,,104.1731,36.5481,1
4640,麦积山(对照点),天水市,620500001,2649A,defaultStation.jpg,106.005,34.3469,1
4641,公园小学,天水市,620500401,2650A,defaultStation.jpg,105.7281,34.5814,1
4642,麦积国土局,天水市,620500402,2651A,defaultStation.jpg,105.8614,34.5653,1
4643,监测站,武威市,620600431,2652A,,102.6219,37.9311,1
4644,雷台(190211停运),武威市,620600433,2653A,,102.6469,37.9358,1
4645,润泉湖,张掖市,620700421,2654A,defaultStation.jpg,100.4686,38.9467,1
4646,区工会,张掖市,620700422,2655A,defaultStation.jpg,100.4497,38.9389,1
4647,聚贤嘉苑,平凉市,620800471,2656A,defaultStation.jpg,106.6692,35.5461,1
4648,博物馆,平凉市,620800572,2657A,,106.7066,35.5304,1
4649,仓门街子站,酒泉市,620900411,2658A,,98.509,39.746,1
4650,油田生活基地,酒泉市,620900412,2659A,defaultStation.jpg,98.5023,39.7294,1
4651,区环保局(对照点)(停运210413),庆阳市,621000036,2660A,defaultStation.jpg,107.6831,35.7289,1
4652,庆阳五中,庆阳市,621000481,2661A,defaultStation.jpg,107.6406,35.5236,1
4653,市环保局,庆阳市,621000482,2662A,,107.6364,35.7067,1
4654,东关小学,定西市,621100441,2663A,defaultStation.jpg,104.6228,35.5714,1
4655,供电公司,定西市,621100442,2664A,defaultStation.jpg,104.6169,35.5975,1
4656,汉王镇固水子(对照点),陇南市,621200035,2665A,,105.0822,33.3261,1
4657,市林业局（已停运）,陇南市,621200461,2666A,,104.9306,33.3861,1
4658,环保局,临夏回族自治州,622900491,2667A,,103.2139,35.6039,1
4659,建设大厦,临夏回族自治州,622900492,2668A,defaultStation.jpg,103.2064,35.5997,1
4660,州政府,甘南州,623000401,2669A,defaultStation.jpg,102.905,35.0003,1
4661,平安县（停运170921）,海东地区,632100051,2670A,,102.1086,36.4997,1
4841,海晏县西海镇,海北藏族自治州,632200051,2671A,,100.9048,36.9639,1
4842,同仁县隆务镇,黄南藏族自治州,632300051,2672A,,102.0199,35.5102,1
4843,共和县恰卜恰镇,海南藏族自治州,632500051,2673A,,100.6188,36.2866,1
4844,玛沁县大武镇,果洛藏族自治州,632600051,2674A,,100.2561,34.4714,1
4845,玉树县结古镇,玉树藏族自治州,632700051,2675A,,97,33.0014,1
4846,德令哈市,海西蒙古族藏族自治州,632800051,2676A,,97.3731,37.3753,1
4847,教育园区,吴忠市,640300062,2677A,,106.1532,37.9648,1
4848,高级中学(停运210422),吴忠市,640300060,2678A,defaultStation.jpg,106.2025,37.9844,1
4849,新区二泵站,吴忠市,640300061,2679A,,106.196,37.9723,1
4850,沙坡头消防站(对照点),中卫市,640500005,2680A,,105.0197,37.4514,1
4851,官桥站(停运210419),中卫市,640500080,2681A,defaultStation.jpg,105.18,37.0172,1
4852,环保局站,中卫市,640500081,2682A,,105.1971,37.5002,1
4853,马园(对照点),固原市,640400004,2683A,,106.2319,36.1417,1
4854,监测站,固原市,640400070,2684A,,106.2792,36.0022,1
4855,新区,固原市,640400071,2685A,,106.2375,36.0211,1
4856,市环保局,吐鲁番地区,652100411,2686A,,89.191,42.9409,1
4857,地区环保局,吐鲁番地区,652100412,2687A,,89.1673,42.9559,1
4858,地区监测站,哈密地区,652200401,2688A,,93.5128,42.8172,1
4859,哈密师范学校,哈密地区,652200402,2689A,,93.4961,42.8328,1
4860,天山天池(对照点),昌吉州,652300001,2690A,,87.9897,44.1564,1
4861,州监测站(停运210421),昌吉州,652300401,2691A,defaultStation.jpg,87.2997,44.0114,1
4862,新区政务中心,昌吉州,652300403,2692A,,87.2717,44.0297,1
4863,市党校,博尔塔拉蒙古自治州,652700001,2693A,defaultStation.jpg,82.0485,44.9079,1
4864,市环保局,博尔塔拉蒙古自治州,652700405,2694A,,82.0806,44.8969,1
4865,电视台,阿克苏地区,652900402,2695A,,80.2828,41.1636,1
4866,艺术中心,阿克苏地区,652900404,2696A,,80.2956,41.1933,1
4867,市人民政府,克孜勒苏柯尔克孜自治州,653000402,2697A,,76.1861,39.7153,1
4868,巡警大队,喀什地区,653100406,2698A,,75.9828,39.5371,1
4869,吾办,喀什地区,653100407,2699A,,75.9771,39.4699,1
4870,市环境监测站,喀什地区,653100408,2700A,,75.9435,39.4365,1
4871,地区站(停运200629),和田地区,653200405,2701A,defaultStation.jpg,79.9485,37.1152,1
4872,古江巴格乡院内(停运200629),和田地区,653200408,2702A,defaultStation.jpg,79.9117,37.1013,1
4873,市环保局,伊犁哈萨克州,654000401,2703A,,81.2815,43.9404,1
4874,新政府片区,伊犁哈萨克州,654000408,2704A,,81.2867,43.895,1
4875,第二水厂,伊犁哈萨克州,654000409,2705A,,81.3364,43.941,1
4876,东门外小游园,塔城地区,654200406,2706A,,82.9994,46.7432,1
4877,小东沟(对照点)(停运210423),阿勒泰地区,654300001,2707A,defaultStation.jpg,88.1214,47.9047,1
4878,市站,阿勒泰地区,654300401,2708A,,88.1267,47.8515,1
4879,艾青诗歌馆,石河子市,659001411,2709A,,86.0497,44.2967,1
4880,阳光学校,石河子市,659001412,2710A,,86.0697,44.3075,1
4540,农水大厦,五家渠市,659004109,2711A,,87.5475,44.1756,1
3237,四十中小,攀枝花市,510400057,2835A,defaultStation.jpg,101.7227,26.567,1
3234,湖里中学,厦门市,350200076,2842A,defaultStation.jpg,118.0936,24.5058,1
3232,德盛苑,长治市,140400057,2845A,defaultStation.jpg,113.1569,36.1912,1
3233,体育西,广州市,440100074,2846A,defaultStation.jpg,113.3208,23.1323,1
3180,河西一经路(启用150702),天津市,120000123,2858A,,117.7918,39.2474,1
3181,津沽路(启用150702),天津市,120000176,2859A,,117.3747,38.9846,1
3179,宾水西道(启用150702),天津市,120000306,2860A,,117.1589,39.0845,1
3182,22中南校区(启用150703),石家庄市,130100063,2862A,,114.5481,38.03778,1
3189,榆次三中,晋中市,140700055,2865A,,112.7194,37.6828,1
3190,外滩首府(停运200901),运城市,140800097,2866A,defaultStation.jpg,111.0522,35.0439,1
3191,马茂庄小学,吕梁市,141100054,2867A,,111.1283,37.51,1
3187,九站,吉林市,220200100,2868A,,126.4739,43.9531,1
3196,市疾控中心,镇江市,321100408,2870A,,119.4369,32.18889,1
3197,万里国际学校,宁波市,330200060,2871A,,121.6147,29.90167,1
3193,南湖区残联,嘉兴市,330400054,2872A,,120.7844,30.7525,1
3192,益益乳业工业园(停运200626),淮南市,340400528,2874A,defaultStation.jpg,117.0412,32.646,1
4503,阜阳职业技术学院,阜阳市,341200467,2875A,,115.7839,32.88922,1
3183,幼特教师范(停用180921),潍坊市,370700061,2876A,,119.0841,36.7339,1
3184,坊子邮政,潍坊市,370700062,2877A,,119.1638,36.6525,1
3194,二十一中,南宁市,450100053,2879A,defaultStation.jpg,108.3102,22.78805,1
3195,大石西路,成都市,510100078,2880A,,104.0239,30.65639,1
4504,凯里学院,黔东南苗族侗族自治州,522600051,2881A,,107.8908,26.53111,1
3185,玉溪一中(启用161222),玉溪市,530400100,2882A,,102.5389,24.3702,1
3186,文体中心(启用161222),玉溪市,530400101,2883A,,102.5381,24.339,1
3188,酒钢宾馆,嘉峪关市,620200063,2884A,,98.26722,39.79778,1
4505,滨江中学,陇南市,621200462,2885A,,104.9338889,33.38256667,1
4506,沈辽西路,沈阳市,210100105,2897A,,123.2444,41.7347,1
4501,裕农路,沈阳市,210100106,2900A,defaultStation.jpg,123.5953,41.9086,1
4500,北辰小学(启用160101),广安市,511600406,2902A,defaultStation.jpg,106.6351,30.4865,1
4496,吴兴区站(启用160104),湖州市,330500054,2907A,defaultStation.jpg,120.1844,30.8596,1
4497,苏山坪(对照点),巴中市,511900002,2914A,defaultStation.jpg,106.7514,31.87889,1
4498,职业中学(停运210416),巴中市,511900412,2915A,defaultStation.jpg,106.7619,31.84139,1
4499,老干部局(停运190815),池州市,341700517,2916A,,117.49,30.66,1
4492,河北工业大学(启用160601),廊坊市,131000409,2919A,defaultStation.jpg,116.7022,39.5453,1
4493,蓝田镇(启用160601),漳州市,350600448,2920A,defaultStation.jpg,117.7116,24.506,1
4494,树下王站(启用160701),绍兴市,330600054,2921A,defaultStation.jpg,120.7789,30.0033,1
4495,大理道(启用160601),天津市,120000307,2922A,defaultStation.jpg,117.1941,39.1067,1
4716,供排水公司(停运200102),大同市,140200089,2923A,defaultStation.jpg,113.2803,40.1114,1
4717,上海东路(启用160703),银川市,640100061,2925A,defaultStation.jpg,106.2739,38.4841,1
4718,文昌北街(启用160703),银川市,640100063,2926A,,106.1024,38.49494,1
4715,红卫路(启用161109),黄冈市,421100053,2929A,,114.8858,30.4519,1
3150,武警支队(停运210101),金华市,330700404,2994A,defaultStation.jpg,119.6533,29.1128,1
3139,市供电局(启用161107),宿迁市,321300409,2996A,defaultStation.jpg,118.283,33.965,1
3140,王营(启用161024),泰州市,321200409,2997A,defaultStation.jpg,119.8767,32.3292,1
3141,胡沟管理处(更换),连云港市,320700055,2998A,defaultStation.jpg,119.3608,34.7519,1
3142,矿山设计院(更换),连云港市,320700056,2999A,defaultStation.jpg,119.1478,34.5911,1
3143,德源药业(启用161021),连云港市,320700057,3000A,defaultStation.jpg,119.3581,34.6972,1
3144,钟楼(更换),常州市,320400107,3001A,defaultStation.jpg,119.8914,31.7897,1
3145,行政中心(启用161026),常州市,320400108,3002A,defaultStation.jpg,119.9736,31.8108,1
3146,经开区(启用161026),常州市,320400109,3003A,defaultStation.jpg,120.0469,31.7694,1
3147,宝龙广场(启用161025),盐城市,320900407,3004A,defaultStation.jpg,120.1631,33.3681,1
3148,鼓楼区政府(启用161026),徐州市,320300084,3005A,defaultStation.jpg,117.1814,34.29,1
3149,铜山区招生办(启用161026),徐州市,320300085,3006A,defaultStation.jpg,117.1694,34.1781,1
3130,胡沟管理处(启用161021),连云港市,320700058,3008A,,119.3608,34.7519,1
3131,矿山设计院(启用161021),连云港市,320700059,3009A,,119.1478,34.5911,1
3132,钟楼(启用161026),常州市,320400110,3010A,defaultStation.jpg,119.8914,31.7897,1
3133,测试直管站,广州市,440100099,3011A,defaultStation.jpg,34.5,55.6,1
3134,西山林语(启用161103),荆门市,420800055,3012A,,112.1908,31.03389,1
3126,歇台子(启用161118),重庆市,500000175,3014A,,106.4959,29.53675,1
3127,龙井湾(启用161118),重庆市,500000176,3015A,defaultStation.jpg,106.4042,29.57278,1
3128,龙洲湾(启用161119),重庆市,500000177,3016A,defaultStation.jpg,106.5506,29.41569,1
4452,备用,天津市,120000500,3017A,defaultStation.jpg,117.2099,39.16969,1
4453,唐尧大酒店(启用161122),临汾市,141000075,3018A,defaultStation.jpg,111.505,36.10139,1
4454,西沙,三沙市,460321015,3019A,,112.3343,16.83739,1
4455,中山北路(启用161122),天津市,120000309,3020A,,117.2099,39.16969,1
4456,濮水河管理处(启用161121),濮阳市,410900405,3021A,defaultStation.jpg,115.0061,35.76806,1
4457,凯旋路小学(停运210426),洛阳市,410300058,3022A,defaultStation.jpg,112.4433,34.6686,1
4444,技师学院(启用161222),清远市,441800403,3025A,defaultStation.jpg,113.0472,23.63444,1
4445,市政府(启用161222),潮州市,445100404,3026A,defaultStation.jpg,116.6183,23.65889,1
4446,青杠林路(启用170114),自贡市,510300103,3027A,defaultStation.jpg,104.7228,29.33972,1
4447,檀木林体育馆(启用170304),自贡市,510300104,3028A,defaultStation.jpg,104.7778,29.36028,1
4448,雅职院,雅安市,511800405,3029A,defaultStation.jpg,103.0369,30.02028,1
4440,培训基地(启用170210),乌鲁木齐市,650100092,3033A,defaultStation.jpg,87.4651,43.4569,1
4441,光明街小学(启用170221),乌兰察布市,150900852,3034A,defaultStation.jpg,113.1076,41.0385,1
4442,北滨河(启用170221),兴安盟,152200528,3035A,defaultStation.jpg,122.0931,46.0707,1
4443,开发区管委会(启用170301),东营市,370500056,3036A,,118.696,37.43445,1
4438,州图书馆(启用170306),红河州,532522409,3038A,defaultStation.jpg,103.3758,23.3682,1
4437,商州区中学(启用170905),商洛市,611000403,3045A,defaultStation.jpg,109.9643,33.8471,1
4436,九龙(启用170419),福州市,350100064,3048A,defaultStation.jpg,119.58,26.0931,1
4434,备用,天津市,120000310,3050A,defaultStation.jpg,117.3916,39.1495,1
4435,西四道(启用170426),天津市,120000308,3051A,defaultStation.jpg,117.3916,39.1495,1
4667,市委党校(启用170505),新乡市,410700404,3054A,defaultStation.jpg,113.5922,35.28385,1
4668,牟平检察院(启用170519),烟台市,370600461,3057A,defaultStation.jpg,121.5992,37.4014,1
4669,银河街(启用170524),赤峰市,150400448,3058A,defaultStation.jpg,119.2654,42.0352,1
4666,国华电力东(启用170601),呼伦贝尔市,150700133,3061A,defaultStation.jpg,119.7512,49.1577,1
4663,莱芜战役纪念馆(启用170603),济南市,371200058,3064A,defaultStation.jpg,117.6983,36.2211,1
4664,州环保局(启用170614),甘孜藏族自治州,513300403,3065A,defaultStation.jpg,101.9533,29.9972,1
4665,九衢泉纯净水厂(启用170613),德州市,371400055,3066A,defaultStation.jpg,116.2714,37.4372,1
4662,工人文化宫,德州市,371400056,3071A,defaultStation.jpg,116.2989,37.445,1
3976,赣县区卫计委(新增200103),赣州市,360721051,3109A,,115.0093,25.8613,1
3977,伍家关(对照点)(启用171013),安顺市,520400002,3122A,defaultStation.jpg,105.9606,26.2611,1
3978,凤凰山(启用171013),安顺市,520400404,3123A,defaultStation.jpg,105.9408,26.2431,1
3979,金钟山(启用171013),安顺市,520400405,3124A,defaultStation.jpg,105.9439,26.2564,1
3980,娄家坡(启用171013),安顺市,520400406,3125A,defaultStation.jpg,105.8983,26.2481,1
3969,那曲会议中心(启用170919),那曲地区,542400053,3128A,defaultStation.jpg,92.0506,31.4797,1
3970,平安高铁新区（停运211219）,海东地区,632100052,3129A,defaultStation.jpg,102.0306,36.5067,1
3966,烟厂(启用171012),张家口市,130700408,3131A,defaultStation.jpg,114.8792,40.7903,1
3967,文明里(启用171013),秦皇岛市,130300059,3132A,defaultStation.jpg,119.5966,39.938,1
3968,市一中（启用170929）,许昌市,411000406,3134A,,113.8172,34.0339,1
3963,龙泉驿区区政府(启用171027),成都市,510100079,3136A,defaultStation.jpg,104.2725,30.5589,1
3964,市委党校(启用180110),眉山市,511400404,3137A,,103.8578,30.0744,1
3965,武陵区永安(启用171130),常德市,430700055,3138A,defaultStation.jpg,111.7153,29.0289,1
3667,鼎城区玉霞(启用171130),常德市,430700056,3139A,defaultStation.jpg,111.6892,28.9881,1
3668,武陵区长庚(启用171201),常德市,430700057,3140A,defaultStation.jpg,111.6625,29.0531,1
3669,信访局(启用171207),安阳市,410500059,3141A,defaultStation.jpg,114.3922,36.0878,1
3670,龙亭公园(启用180109),开封市,410200065,3147A,,114.3442,34.8097,1
3671,区人社局(启用180111),眉山市,511400405,3148A,defaultStation.jpg,103.8286,30.0561,1
3672,笔架山北路(启用180114),黄石市,420200056,3149A,defaultStation.jpg,115.0158,30.1594,1
3664,宜春学院北校区(181229启用),宜春市,362200406,3151A,defaultStation.jpg,114.375,27.8097,1
3663,民族大道182号(启用180213),武汉市,420100077,3153A,,114.3877,30.4908,1
3662,广陵建设局(启用180626),扬州市,321000412,3164A,,119.4686,32.3942,1
3659,太极体育中心(启用180720),焦作市,410800062,3169A,,113.2725,35.2067,1
3660,市委党校(启用180727),金昌市,620300405,3170A,defaultStation.jpg,102.1864,38.5253,1
3661,梁园区档案局(20190220启用),商丘市,411400405,3171A,defaultStation.jpg,115.6125,34.445,1
3657,市人大(启用180816),安庆市,340800086,3173A,,117.0594,30.5342,1
3658,测试站点,安庆市,340800087,3174A,defaultStation.jpg,117.0594,30.5342,1
3656,潍坊七中(启用180921),潍坊市,370700063,3178A,defaultStation.jpg,119.0586,36.7225,1
4067,官渡区博物馆(180930启用),昆明市,530100059,3179A,,102.7494,25.0119,1
4026,丽阳花园(启用181029),巴中市,511900413,3182A,defaultStation.jpg,106.7658,31.8542,1
4027,圣泉水务公司(启用181029),巴中市,511900414,3183A,defaultStation.jpg,106.7417,31.8653,1
4028,市委党校,哈尔滨市,230100090,3184A,defaultStation.jpg,126.6203,45.7219,1
4029,巨轮(启用181031),太原市,140100064,3185A,defaultStation.jpg,112.5628,37.8964,1
4030,教育港(启用181115),兰州市,620100055,3186A,defaultStation.jpg,103.7583,36.1058,1
4031,远航博物馆（20181204启用）,宿州市,341300523,3187A,defaultStation.jpg,116.951,33.666,1
4032,市城管局（20181124启用）,衡水市,131100409,3188A,defaultStation.jpg,115.6689,37.739,1
4024,宿豫区政府(20181206启用）,宿迁市,321300410,3191A,defaultStation.jpg,118.3225,33.9447,1
4025,阿里藏医院(20181130启用),阿里地区,542500053,3192A,defaultStation.jpg,80.0903,32.5028,1
4020,管委会(启用181220),荆州市,421000057,3194A,defaultStation.jpg,112.2747,30.3122,1
4021,市体育局(181219启用),扬州市,321000413,3195A,defaultStation.jpg,119.3633,32.3972,1
4018,监控中心(20190222启用),聊城市,371500062,3200A,defaultStation.jpg,115.9819,36.4978,1
4019,东关招商场(190211启用),武威市,620600434,3201A,defaultStation.jpg,102.6486,37.9325,1
4013,规划局(20190304启用),平顶山市,410400060,3204A,defaultStation.jpg,113.3025,33.7297,1
4014,高新区(未启用),太原市,140100065,3205A,defaultStation.jpg,112.4783,37.7778,1
4015,新钢沁园村(20190301启用),新余市,360500408,3206A,defaultStation.jpg,114.9149,27.807,1
4016,市政府原办公楼(20190308启用),滁州市,341100478,3207A,defaultStation.jpg,118.3117,32.3039,1
4017,市政府(20190313启用),忻州市,140900108,3208A,defaultStation.jpg,112.7283,38.4153,1
3712,宁德一中(20190319启用),宁德市,350900053,3209A,defaultStation.jpg,119.5228,26.6564,1
3713,汴京公园(20190322启用),开封市,410200071,3210A,defaultStation.jpg,114.3644,34.7964,1
3709,漳州党校(20190503启用),漳州市,350600451,3216A,defaultStation.jpg,114.6622,24.5183,1
3710,站房一(先河设备),站房一,110001101,3217A,defaultStation.jpg,116.419,40.0418,1
3714,展览馆(190815启用),池州市,341700518,3237A,defaultStation.jpg,117.4916,30.6619,1
3715,济民医院（见备注）,芜湖市,340200021,3238A,defaultStation.jpg,118.3954,31.3946,1
3716,银鹰制药(20190903启用),辽源市,220400406,3239A,defaultStation.jpg,125.0829,42.9079,1
3700,百合公园(新增191227),兰州市,620100603,3241A,defaultStation.jpg,103.7439,36.0842,1
3701,和平(新增200315),兰州市,620123613,3242A,defaultStation.jpg,103.9611,35.998,1
3704,新区管委会(新增191218),兰州新区,620100618,3245A,defaultStation.jpg,103.6633,36.533,1
3705,舟曲中学(新增200310),兰州新区,620121620,3246A,defaultStation.jpg,103.6975,36.4789,1
3706,市总工会(新增191221),陇南市,621200601,3247A,defaultStation.jpg,104.955,33.371,1
3707,雄关区(新增191225),嘉峪关市,620200602,3248A,defaultStation.jpg,98.2643,39.7724,1
4393,巩义老环保局(联网试点),郑州市,41018102,3262A,defaultStation.jpg,112.9833,34.7333,1
4305,宝山庙行(新增200109),上海市,310113003,3265A,defaultStation.jpg,121.4316,31.3322,1
4306,崇明上实东滩(新增191229),上海市,310151005,3266A,defaultStation.jpg,121.8791,31.4662,1
4308,嘉定南翔(新增191229),上海市,310114004,3268A,defaultStation.jpg,121.3162,31.2838,1
4309,金山新城(新增200113),上海市,310116001,3269A,defaultStation.jpg,121.3359,30.7456,1
4310,闵行浦江(新增200109),上海市,310112003,3270A,defaultStation.jpg,121.4996,31.0739,1
4311,青浦徐泾(新增191229),上海市,310118004,3271A,defaultStation.jpg,121.2886,31.1663,1
4312,松江图书馆(新增200109),上海市,310117001,3272A,defaultStation.jpg,121.2186,31.0378,1
4313,长宁仙霞(新增200107),上海市,310105001,3273A,defaultStation.jpg,121.3902,31.2059,1
4314,浦东惠南(新增191229),上海市,310115002,3274A,defaultStation.jpg,121.7965,31.0507,1
4345,延庆夏都(新增200604),北京市,110000263,3281A,defaultStation.jpg,115.9846,40.4608,1
4346,大同市卫生学校(新增200709),大同市,140200091,3282A,defaultStation.jpg,113.3397,40.0597,1
4347,滨河大厦(新增191226),包头市,150200088,3283A,,109.9154,40.5685,1
